Country,StateName,StateCode,DistrictName,DistrictCode,Year,D1139_4,I1139_5_sum,I1139_5_avg,I1139_6_sum,I1139_6_avg,I1139_7_sum,I1139_7_avg,I1139_8_sum,I1139_8_avg,I1139_9_sum,I1139_9_avg,I1139_10_sum,I1139_10_avg
India,Assam,18,Charaideo,708,"Calendar Year (Jan - Dec), 2024",Public,500.0,500.0,291.0,291.0,382.0,382.0,131.0,131.0,305.0,305.0,25.0,25.0
India,Assam,18,Charaideo,708,"Calendar Year (Jan - Dec), 2025",Private,300.0,300.0,125.0,125.0,74.0,74.0,59.0,59.0,83.0,83.0,-11.0,-11.0
India,Assam,18,Charaideo,708,"Calendar Year (Jan - Dec), 2025",Public,700.0,700.0,291.0,291.0,308.0,308.0,106.0,106.0,272.0,272.0,13.0,13.0
India,Assam,18,Hojai,709,"Calendar Year (Jan - Dec), 2022",Private,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Assam,18,Hojai,709,"Calendar Year (Jan - Dec), 2022",Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Assam,18,Hojai,709,"Calendar Year (Jan - Dec), 2023",Private,370.0,370.0,370.0,370.0,173.0,173.0,47.0,47.0,1.0,1.0,17200.0,17200.0
India,Assam,18,Hojai,709,"Calendar Year (Jan - Dec), 2023",Public,850.0,850.0,850.0,850.0,325.0,325.0,38.0,38.0,0.0,0.0,0.0,0.0
India,Assam,18,Hojai,709,"Calendar Year (Jan - Dec), 2024",Private,350.0,350.0,204.0,204.0,130.0,130.0,64.0,64.0,77.0,77.0,69.0,69.0
India,Assam,18,Hojai,709,"Calendar Year (Jan - Dec), 2024",Public,450.0,450.0,262.0,262.0,264.0,264.0,101.0,101.0,116.0,116.0,128.0,128.0
India,Assam,18,Hojai,709,"Calendar Year (Jan - Dec), 2025",Private,380.0,380.0,158.0,158.0,49.0,49.0,31.0,31.0,121.0,121.0,-60.0,-60.0
India,Assam,18,Hojai,709,"Calendar Year (Jan - Dec), 2025",Public,520.0,520.0,216.0,216.0,178.0,178.0,82.0,82.0,200.0,200.0,-11.0,-11.0
India,Assam,18,West Karbi Anglong,710,"Calendar Year (Jan - Dec), 2023",Private,20.0,20.0,20.0,20.0,4.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0
India,Assam,18,West Karbi Anglong,710,"Calendar Year (Jan - Dec), 2023",Public,280.0,280.0,280.0,280.0,221.0,221.0,79.0,79.0,0.0,0.0,0.0,0.0
India,Assam,18,West Karbi Anglong,710,"Calendar Year (Jan - Dec), 2024",Private,10.0,10.0,5.0,5.0,4.0,4.0,80.0,80.0,1.0,1.0,300.0,300.0
India,Assam,18,West Karbi Anglong,710,"Calendar Year (Jan - Dec), 2024",Public,240.0,240.0,140.0,140.0,132.0,132.0,94.0,94.0,122.0,122.0,8.0,8.0
India,Assam,18,West Karbi Anglong,710,"Calendar Year (Jan - Dec), 2025",Private,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
India,Assam,18,West Karbi Anglong,710,"Calendar Year (Jan - Dec), 2025",Public,280.0,280.0,116.0,116.0,101.0,101.0,87.0,87.0,92.0,92.0,10.0,10.0
India,Assam,18,Unknown Districts Of India,999999,"Calendar Year (Jan - Dec), 2022",Private,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
India,Assam,18,Unknown Districts Of India,999999,"Calendar Year (Jan - Dec), 2022",Public,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2017",Private,7235.0,7235.0,7235.0,7235.0,542.0,542.0,7.0,7.0,0.0,0.0,0.0,0.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2017",Public,7131.0,7131.0,7131.0,7131.0,7160.0,7160.0,100.0,100.0,0.0,0.0,0.0,0.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2018",Private,9647.0,9647.0,9647.0,9647.0,880.0,880.0,9.0,9.0,542.0,542.0,62.0,62.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2018",Public,7273.0,7273.0,7273.0,7273.0,5965.0,5965.0,82.0,82.0,7160.0,7160.0,-17.0,-17.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2019",Private,1950.0,1950.0,1950.0,1950.0,1924.0,1924.0,99.0,99.0,880.0,880.0,119.0,119.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2019",Public,5860.0,5860.0,5860.0,5860.0,4550.0,4550.0,78.0,78.0,5965.0,5965.0,-24.0,-24.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2020",Private,2800.0,2800.0,2800.0,2800.0,1426.0,1426.0,51.0,51.0,1924.0,1924.0,-26.0,-26.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2020",Public,6540.0,6540.0,6540.0,6540.0,2507.0,2507.0,38.0,38.0,4550.0,4550.0,-45.0,-45.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2021",Private,2800.0,2800.0,2800.0,2800.0,1346.0,1346.0,48.0,48.0,1426.0,1426.0,-6.0,-6.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2021",Public,6540.0,6540.0,6540.0,6540.0,2635.0,2635.0,40.0,40.0,2507.0,2507.0,5.0,5.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2022",Private,2190.0,2190.0,2190.0,2190.0,2399.0,2399.0,110.0,110.0,1346.0,1346.0,78.0,78.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2022",Public,5530.0,5530.0,5530.0,5530.0,3280.0,3280.0,59.0,59.0,2635.0,2635.0,24.0,24.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2023",Private,2190.0,2190.0,2190.0,2190.0,2621.0,2621.0,120.0,120.0,2399.0,2399.0,9.0,9.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2023",Public,5530.0,5530.0,5530.0,5530.0,3453.0,3453.0,62.0,62.0,3280.0,3280.0,5.0,5.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2024",Private,2450.0,2450.0,1429.0,1429.0,2177.0,2177.0,152.0,152.0,1524.0,1524.0,43.0,43.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2024",Public,5300.0,5300.0,3091.0,3091.0,2009.0,2009.0,65.0,65.0,2137.0,2137.0,-6.0,-6.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2025",Private,4000.0,4000.0,1666.0,1666.0,1375.0,1375.0,83.0,83.0,1600.0,1600.0,-14.0,-14.0
India,West Bengal,19,North 24 Parganas,303,"Calendar Year (Jan - Dec), 2025",Public,5300.0,5300.0,2208.0,2208.0,1368.0,1368.0,62.0,62.0,1459.0,1459.0,-6.0,-6.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2017",Private,3267.0,3267.0,3267.0,3267.0,264.0,264.0,8.0,8.0,0.0,0.0,0.0,0.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2017",Public,5468.0,5468.0,5468.0,5468.0,5651.0,5651.0,103.0,103.0,0.0,0.0,0.0,0.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2018",Private,4356.0,4356.0,4356.0,4356.0,351.0,351.0,8.0,8.0,264.0,264.0,33.0,33.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2018",Public,5577.0,5577.0,5577.0,5577.0,3959.0,3959.0,71.0,71.0,5651.0,5651.0,-30.0,-30.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2019",Private,920.0,920.0,920.0,920.0,493.0,493.0,54.0,54.0,351.0,351.0,40.0,40.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2019",Public,3660.0,3660.0,3660.0,3660.0,2636.0,2636.0,72.0,72.0,3959.0,3959.0,-33.0,-33.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2020",Private,1070.0,1070.0,1070.0,1070.0,389.0,389.0,36.0,36.0,493.0,493.0,-21.0,-21.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2020",Public,3230.0,3230.0,3230.0,3230.0,1621.0,1621.0,50.0,50.0,2636.0,2636.0,-39.0,-39.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2021",Private,1070.0,1070.0,1070.0,1070.0,453.0,453.0,42.0,42.0,389.0,389.0,16.0,16.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2021",Public,3230.0,3230.0,3230.0,3230.0,1563.0,1563.0,48.0,48.0,1621.0,1621.0,-4.0,-4.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2022",Private,780.0,780.0,780.0,780.0,852.0,852.0,109.0,109.0,453.0,453.0,88.0,88.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2022",Public,2930.0,2930.0,2930.0,2930.0,1771.0,1771.0,60.0,60.0,1563.0,1563.0,13.0,13.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2023",Private,780.0,780.0,780.0,780.0,1077.0,1077.0,138.0,138.0,852.0,852.0,26.0,26.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2023",Public,2930.0,2930.0,2930.0,2930.0,2259.0,2259.0,77.0,77.0,1771.0,1771.0,28.0,28.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2024",Private,1000.0,1000.0,583.0,583.0,671.0,671.0,115.0,115.0,639.0,639.0,5.0,5.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2024",Public,2700.0,2700.0,1575.0,1575.0,1409.0,1409.0,89.0,89.0,1341.0,1341.0,5.0,5.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2025",Private,1100.0,1100.0,458.0,458.0,402.0,402.0,88.0,88.0,501.0,501.0,-20.0,-20.0
India,West Bengal,19,South 24 Parganas,304,"Calendar Year (Jan - Dec), 2025",Public,2700.0,2700.0,1125.0,1125.0,843.0,843.0,75.0,75.0,1021.0,1021.0,-17.0,-17.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2017",Private,1604.0,1604.0,1604.0,1604.0,62.0,62.0,4.0,4.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2017",Public,3902.0,3902.0,3902.0,3902.0,4057.0,4057.0,104.0,104.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2018",Private,2139.0,2139.0,2139.0,2139.0,110.0,110.0,5.0,5.0,62.0,62.0,77.0,77.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2018",Public,3980.0,3980.0,3980.0,3980.0,3806.0,3806.0,96.0,96.0,4057.0,4057.0,-6.0,-6.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2019",Private,410.0,410.0,410.0,410.0,239.0,239.0,58.0,58.0,110.0,110.0,117.0,117.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2019",Public,3980.0,3980.0,3980.0,3980.0,3352.0,3352.0,84.0,84.0,3806.0,3806.0,-12.0,-12.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2020",Private,410.0,410.0,410.0,410.0,127.0,127.0,31.0,31.0,239.0,239.0,-47.0,-47.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2020",Public,3720.0,3720.0,3720.0,3720.0,2139.0,2139.0,58.0,58.0,3352.0,3352.0,-36.0,-36.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2021",Private,450.0,450.0,450.0,450.0,232.0,232.0,52.0,52.0,127.0,127.0,83.0,83.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2021",Public,3680.0,3680.0,3680.0,3680.0,1910.0,1910.0,52.0,52.0,2139.0,2139.0,-11.0,-11.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2022",Private,400.0,400.0,400.0,400.0,409.0,409.0,102.0,102.0,232.0,232.0,76.0,76.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2022",Public,3860.0,3860.0,3860.0,3860.0,2495.0,2495.0,65.0,65.0,1910.0,1910.0,31.0,31.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2023",Private,400.0,400.0,400.0,400.0,650.0,650.0,162.0,162.0,409.0,409.0,59.0,59.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2023",Public,3860.0,3860.0,3860.0,3860.0,2426.0,2426.0,63.0,63.0,2495.0,2495.0,-3.0,-3.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2024",Private,580.0,580.0,338.0,338.0,326.0,326.0,96.0,96.0,400.0,400.0,-18.0,-18.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2024",Public,3850.0,3850.0,2245.0,2245.0,1500.0,1500.0,67.0,67.0,1466.0,1466.0,2.0,2.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2025",Private,580.0,580.0,241.0,241.0,185.0,185.0,77.0,77.0,254.0,254.0,-27.0,-27.0
India,West Bengal,19,Bankura,305,"Calendar Year (Jan - Dec), 2025",Public,3000.0,3000.0,1250.0,1250.0,805.0,805.0,64.0,64.0,1133.0,1133.0,-29.0,-29.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2017",Private,3067.0,3067.0,3067.0,3067.0,242.0,242.0,8.0,8.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2017",Public,7651.0,7651.0,7651.0,7651.0,9080.0,9080.0,119.0,119.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2018",Private,4089.0,4089.0,4089.0,4089.0,651.0,651.0,16.0,16.0,242.0,242.0,169.0,169.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2018",Public,7804.0,7804.0,7804.0,7804.0,5836.0,5836.0,75.0,75.0,9080.0,9080.0,-36.0,-36.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2019",Private,1210.0,1210.0,1210.0,1210.0,1636.0,1636.0,135.0,135.0,651.0,651.0,151.0,151.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2019",Public,4840.0,4840.0,4840.0,4840.0,4528.0,4528.0,94.0,94.0,5836.0,5836.0,-22.0,-22.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2020",Private,1750.0,1750.0,1750.0,1750.0,861.0,861.0,49.0,49.0,1636.0,1636.0,-47.0,-47.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2020",Public,5330.0,5330.0,5330.0,5330.0,2817.0,2817.0,53.0,53.0,4528.0,4528.0,-38.0,-38.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2021",Private,1750.0,1750.0,1750.0,1750.0,1204.0,1204.0,69.0,69.0,861.0,861.0,40.0,40.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2021",Public,5330.0,5330.0,5330.0,5330.0,3052.0,3052.0,57.0,57.0,2817.0,2817.0,8.0,8.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2022",Private,1770.0,1770.0,1770.0,1770.0,1819.0,1819.0,103.0,103.0,1204.0,1204.0,51.0,51.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2022",Public,5610.0,5610.0,5610.0,5610.0,3399.0,3399.0,61.0,61.0,3052.0,3052.0,11.0,11.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2023",Private,1770.0,1770.0,1770.0,1770.0,2497.0,2497.0,141.0,141.0,1819.0,1819.0,37.0,37.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2023",Public,5610.0,5610.0,5610.0,5610.0,3858.0,3858.0,69.0,69.0,3399.0,3399.0,14.0,14.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2024",Private,2700.0,2700.0,1575.0,1575.0,1716.0,1716.0,109.0,109.0,1450.0,1450.0,18.0,18.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2024",Public,4800.0,4800.0,2800.0,2800.0,2169.0,2169.0,77.0,77.0,2398.0,2398.0,-10.0,-10.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2025",Private,2900.0,2900.0,1208.0,1208.0,1129.0,1129.0,93.0,93.0,1341.0,1341.0,-16.0,-16.0
India,West Bengal,19,Purba Bardhaman,306,"Calendar Year (Jan - Dec), 2025",Public,4500.0,4500.0,1875.0,1875.0,1599.0,1599.0,85.0,85.0,1628.0,1628.0,-2.0,-2.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2017",Private,1636.0,1636.0,1636.0,1636.0,47.0,47.0,3.0,3.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2017",Public,3986.0,3986.0,3986.0,3986.0,4416.0,4416.0,111.0,111.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2018",Private,2181.0,2181.0,2181.0,2181.0,71.0,71.0,3.0,3.0,47.0,47.0,51.0,51.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2018",Public,4065.0,4065.0,4065.0,4065.0,3459.0,3459.0,85.0,85.0,4416.0,4416.0,-22.0,-22.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2019",Private,150.0,150.0,150.0,150.0,184.0,184.0,123.0,123.0,71.0,71.0,159.0,159.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2019",Public,2770.0,2770.0,2770.0,2770.0,2446.0,2446.0,88.0,88.0,3459.0,3459.0,-29.0,-29.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2020",Private,300.0,300.0,300.0,300.0,197.0,197.0,66.0,66.0,184.0,184.0,7.0,7.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2020",Public,2930.0,2930.0,2930.0,2930.0,1686.0,1686.0,58.0,58.0,2446.0,2446.0,-31.0,-31.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2021",Private,250.0,250.0,250.0,250.0,231.0,231.0,92.0,92.0,197.0,197.0,17.0,17.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2021",Public,2980.0,2980.0,2980.0,2980.0,1551.0,1551.0,52.0,52.0,1686.0,1686.0,-8.0,-8.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2022",Private,300.0,300.0,300.0,300.0,315.0,315.0,105.0,105.0,231.0,231.0,36.0,36.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2022",Public,2820.0,2820.0,2820.0,2820.0,1894.0,1894.0,67.0,67.0,1551.0,1551.0,22.0,22.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2023",Private,300.0,300.0,300.0,300.0,379.0,379.0,126.0,126.0,315.0,315.0,20.0,20.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2023",Public,2820.0,2820.0,2820.0,2820.0,2086.0,2086.0,74.0,74.0,1894.0,1894.0,10.0,10.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2024",Private,240.0,240.0,140.0,140.0,194.0,194.0,139.0,139.0,239.0,239.0,-19.0,-19.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2024",Public,2810.0,2810.0,1639.0,1639.0,1326.0,1326.0,81.0,81.0,1366.0,1366.0,-3.0,-3.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2025",Private,350.0,350.0,145.0,145.0,175.0,175.0,121.0,121.0,144.0,144.0,22.0,22.0
India,West Bengal,19,Birbhum,307,"Calendar Year (Jan - Dec), 2025",Public,2500.0,2500.0,1041.0,1041.0,837.0,837.0,80.0,80.0,967.0,967.0,-13.0,-13.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2017",Private,1622.0,1622.0,1622.0,1622.0,75.0,75.0,5.0,5.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2017",Public,2454.0,2454.0,2454.0,2454.0,2496.0,2496.0,102.0,102.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2018",Private,2163.0,2163.0,2163.0,2163.0,210.0,210.0,10.0,10.0,75.0,75.0,180.0,180.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2018",Public,2503.0,2503.0,2503.0,2503.0,2424.0,2424.0,97.0,97.0,2496.0,2496.0,-3.0,-3.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2019",Private,690.0,690.0,690.0,690.0,536.0,536.0,78.0,78.0,210.0,210.0,155.0,155.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2019",Public,2720.0,2720.0,2720.0,2720.0,1788.0,1788.0,66.0,66.0,2424.0,2424.0,-26.0,-26.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2020",Private,1000.0,1000.0,1000.0,1000.0,429.0,429.0,43.0,43.0,536.0,536.0,-20.0,-20.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2020",Public,2360.0,2360.0,2360.0,2360.0,1162.0,1162.0,49.0,49.0,1788.0,1788.0,-35.0,-35.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2021",Private,750.0,750.0,750.0,750.0,464.0,464.0,62.0,62.0,429.0,429.0,8.0,8.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2021",Public,2610.0,2610.0,2610.0,2610.0,1170.0,1170.0,45.0,45.0,1162.0,1162.0,1.0,1.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2022",Private,610.0,610.0,610.0,610.0,633.0,633.0,104.0,104.0,464.0,464.0,36.0,36.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2022",Public,2230.0,2230.0,2230.0,2230.0,1401.0,1401.0,63.0,63.0,1170.0,1170.0,20.0,20.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2023",Private,610.0,610.0,610.0,610.0,796.0,796.0,130.0,130.0,633.0,633.0,26.0,26.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2023",Public,2230.0,2230.0,2230.0,2230.0,1529.0,1529.0,69.0,69.0,1401.0,1401.0,9.0,9.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2024",Private,800.0,800.0,466.0,466.0,533.0,533.0,114.0,114.0,443.0,443.0,20.0,20.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2024",Public,2000.0,2000.0,1166.0,1166.0,838.0,838.0,72.0,72.0,919.0,919.0,-9.0,-9.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2025",Private,950.0,950.0,395.0,395.0,290.0,290.0,73.0,73.0,399.0,399.0,-27.0,-27.0
India,West Bengal,19,Coochbehar,308,"Calendar Year (Jan - Dec), 2025",Public,1700.0,1700.0,708.0,708.0,557.0,557.0,79.0,79.0,638.0,638.0,-13.0,-13.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2017",Private,2004.0,2004.0,2004.0,2004.0,217.0,217.0,11.0,11.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2017",Public,3063.0,3063.0,3063.0,3063.0,3149.0,3149.0,103.0,103.0,0.0,0.0,0.0,0.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2018",Private,2672.0,2672.0,2672.0,2672.0,233.0,233.0,9.0,9.0,217.0,217.0,7.0,7.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2018",Public,3124.0,3124.0,3124.0,3124.0,3586.0,3586.0,115.0,115.0,3149.0,3149.0,14.0,14.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2019",Private,1050.0,1050.0,1050.0,1050.0,784.0,784.0,75.0,75.0,233.0,233.0,236.0,236.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2019",Public,3150.0,3150.0,3150.0,3150.0,3213.0,3213.0,102.0,102.0,3586.0,3586.0,-10.0,-10.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2020",Private,1240.0,1240.0,1240.0,1240.0,832.0,832.0,67.0,67.0,784.0,784.0,6.0,6.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2020",Public,3750.0,3750.0,3750.0,3750.0,1866.0,1866.0,50.0,50.0,3213.0,3213.0,-42.0,-42.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2021",Private,1180.0,1180.0,1180.0,1180.0,1098.0,1098.0,93.0,93.0,832.0,832.0,32.0,32.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2021",Public,3810.0,3810.0,3810.0,3810.0,2027.0,2027.0,53.0,53.0,1866.0,1866.0,9.0,9.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2022",Private,1220.0,1220.0,1220.0,1220.0,1389.0,1389.0,114.0,114.0,1098.0,1098.0,27.0,27.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2022",Public,3830.0,3830.0,3830.0,3830.0,2485.0,2485.0,65.0,65.0,2027.0,2027.0,23.0,23.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2023",Private,1220.0,1220.0,1220.0,1220.0,1696.0,1696.0,139.0,139.0,1389.0,1389.0,22.0,22.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2023",Public,3830.0,3830.0,3830.0,3830.0,2884.0,2884.0,75.0,75.0,2485.0,2485.0,16.0,16.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2024",Private,1550.0,1550.0,904.0,904.0,1088.0,1088.0,120.0,120.0,955.0,955.0,14.0,14.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2024",Public,3500.0,3500.0,2041.0,2041.0,1595.0,1595.0,78.0,78.0,1800.0,1800.0,-11.0,-11.0
India,West Bengal,19,Darjeeling,309,"Calendar Year (Jan - Dec), 2025",Private,2200.0,2200.0,916.0,916.0,645.0,645.0,70.0,70.0,798.0,798.0,-19.0,-19.0
